RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
67608,23233,VA,Richmond,Henrico,Henrico,2985,335386,0.006297875,0.015103088,0.047266346,0.044847739,0.011468211,2018-03,2018-Q1,335386,0,2018-03
67132,22042,VA,Washington,Fairfax,Falls Church,2986,510940,0.002779064,0.011706282,0.060129471,0.04615193,0.018761088,2005-10,2005-Q4,518143,-0.013901568,2005-09
65728,19050,PA,Philadelphia,Delaware,Lansdowne,2987,121694,-0.010038396,-0.016971606,-0.041069768,0.03025002,-0.021129161,2008-06,2008-Q2,152483,-0.201917591,2005-01
66846,21237,MD,Baltimore,Baltimore,Rosedale,2988,203284,0.011539323,0.035525444,0.080062694,0.032651308,-0.014912119,2006-10,2006-Q4,252358,-0.194461836,2005-04
93290,80214,CO,Denver,Jefferson,Lakewood,2989,381935,0.011196539,0.035590238,0.090239836,0.13460078,0.0775956,2018-03,2018-Q1,381935,0,2018-03
61141,08648,NJ,Trenton,Mercer,Lawrence,2990,257367,-0.000710542,0.005163155,0.02953389,0.021725948,-0.009383275,2006-10,2006-Q4,313950,-0.180229336,2004-07
95826,89130,NV,Las Vegas,Clark,Las Vegas,2991,265795,0.006944181,0.029235803,0.156409754,0.127026549,0.009386597,2006-06,2006-Q2,328587,-0.191097031,2004-07
75867,41011,KY,Cincinnati,Kenton,Covington,2992,141860,-0.001288342,0.01728218,0.054697665,0.04722039,0.013075611,2018-02,2018-Q1,142043,-0.001288342,2018-02
78286,46804,IN,Fort Wayne,Allen,Fort Wayne,2993,169726,0.005205896,0.018934755,0.097215039,0.036495154,0.02007214,2018-03,2018-Q1,169726,0,2018-03
97337,93561,CA,Bakersfield,Kern,Tehachapi,2994,270810,0.007683864,0.026483665,0.100155999,0.09020686,0.012053297,2006-04,2006-Q2,315810,-0.142490738,2005-02
66720,21009,MD,Baltimore,Harford,Abingdon,2995,247847,0.001491042,0.006914623,0.045582639,0.019457126,-0.00402682,2006-08,2006-Q3,281301,-0.11892599,2005-06
99183,97306,OR,Salem,Marion,Salem,2996,295234,0.007284228,0.030812579,0.10979378,0.099001937,0.02573948,2018-03,2018-Q1,295234,0,2018-03
65786,19119,PA,Philadelphia,Philadelphia,Philadelphia,2997,260170,0.015777206,0.041955353,0.101603055,0.053558038,0.019969905,2018-03,2018-Q1,260170,0,2018-03
72405,33076,FL,Miami-Fort Lauderdale,Broward,Coral Springs,2998,494745,0.009469419,0.021356317,0.033457412,0.051572457,0.013637642,2005-12,2005-Q4,623740,-0.206808927,2004-11
73045,34223,FL,North Port-Sarasota-Bradenton,Sarasota,Englewood,2999,244820,0.00219827,0.00813276,0.023097207,0.096422805,0.02164718,2005-10,2005-Q4,321516,-0.238544894,2004-12
84502,60451,IL,Chicago,Will,New Lenox,3000,275782,0.005828203,0.012995695,0.032361672,0.024880703,-0.002661311,2006-10,2006-Q4,302497,-0.088314925,2005-04
77521,45230,OH,Cincinnati,Hamilton,Cincinnati,3001,163894,0.000659397,0.002250407,0.043339317,0.037987341,0.010466185,2018-03,2018-Q1,163894,0,2018-03
98119,95337,CA,Stockton,San Joaquin,Manteca,3002,432173,0.008463502,0.026214996,0.109603989,0.115639983,0.038070148,2005-12,2005-Q4,495718,-0.1281878,2005-02
79782,49506,MI,Grand Rapids,Kent,Grand Rapids,3003,229775,0.011645313,0.033574587,0.098424369,0.101430674,0.047911971,2018-03,2018-Q1,229775,0,2018-03
70960,30214,GA,Atlanta,Fayette,Fayetteville,3004,202812,0.001862326,0.015797013,0.038618126,0.072117186,0.001437247,2007-04,2007-Q2,215704,-0.059767088,2005-05
82117,55116,MN,Minneapolis-St Paul,Ramsey,Saint Paul,3005,334783,0.004054812,0.011621547,0.050850171,0.065880583,0.027227,2018-03,2018-Q1,334783,0,2018-03
96517,91780,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Temple City,3006,768168,0.002476934,0.011856416,0.04115315,0.070340325,0.040743167,2018-03,2018-Q1,768168,0,2018-03
97804,94602,CA,San Francisco,Alameda,Oakland,3007,977948,0.009142617,0.04577934,0.150979326,0.116517579,0.058134357,2018-03,2018-Q1,977948,0,2018-03
69376,27517,NC,Durham,Orange,Chapel Hill,3008,390444,0.001310482,0.024574957,0.066029596,0.039628046,0.010796917,2018-03,2018-Q1,390444,0,2018-03
93313,80237,CO,Denver,Denver,Denver,3009,444642,0.005088259,0.026429328,0.082488759,0.101213381,0.049471647,2018-03,2018-Q1,444642,0,2018-03
78156,46516,IN,Elkhart,Elkhart,Elkhart,3010,95946,0.002423888,0.022213699,0.086332809,0.01784986,-0.00445994,2008-06,2008-Q2,101038,-0.05039688,2005-11
72015,32459,FL,Crestview-Fort Walton Beach-Destin,Walton,Santa Rosa Beach,3011,455134,0.002508838,-0.000669684,0.017404794,0.078809818,0.010608677,2005-09,2005-Q3,579981,-0.2152605,2004-09
97990,95122,CA,San Jose,Santa Clara,San Jose,3012,741183,0.020487317,0.068140942,0.21081822,0.14373723,0.027007145,2018-03,2018-Q1,741183,0,2018-03
72485,33183,FL,Miami-Fort Lauderdale,Miami-Dade,Kendale Lakes,3013,229600,0.002606953,0.01473487,0.064520317,0.143401169,0.007347644,2006-10,2006-Q4,259577,-0.115484037,2006-01
58749,02368,MA,Boston,Norfolk,Randolph,3014,345955,0.006590241,0.022482769,0.078746247,0.091355636,0.017168696,2018-03,2018-Q1,345955,0,2018-03
58779,02474,MA,Boston,Middlesex,Arlington,3015,712815,0.003742834,0.016157244,0.116050879,0.088031939,0.052912586,2018-03,2018-Q1,712815,0,2018-03
76489,43050,OH,Mount Vernon,Knox,Mount Vernon,3016,124871,0.002078452,0.000544859,0.038540549,0.114484141,0.037199469,2018-03,2018-Q1,124871,0,2018-03
92011,77536,TX,Houston,Harris,Deer Park,3017,186250,0.008375608,0.029176107,0.060981515,0.069674248,0.028319532,2018-03,2018-Q1,186250,0,2018-03
64623,16509,PA,Erie,Erie,Millcreek,3018,151626,0.004851088,0.015940019,0.045379333,0.018039189,0.016703112,2018-03,2018-Q1,151626,0,2018-03
60527,07011,NJ,New York,Passaic,Clifton,3019,308536,0.006314416,0.021131818,0.140761281,0.065430423,-0.011022111,2006-10,2006-Q4,387799,-0.204391966,2004-09
91978,77489,TX,Houston,Fort Bend,Missouri City,3020,141789,0.003354209,0.011997887,0.06716592,0.087486547,0.022391539,2018-03,2018-Q1,141789,0,2018-03
99117,97203,OR,Portland,Multnomah,Portland,3021,380056,0.005819662,0.024404181,0.044006637,0.142803352,0.051805996,2018-03,2018-Q1,380056,0,2018-03
62199,11717,NY,New York,Suffolk, Islip,3022,289686,0.007316174,0.029840877,0.131298694,0.08289067,-0.019325428,2007-03,2007-Q1,374514,-0.226501546,2004-08
98373,95682,CA,Sacramento,El Dorado,Shingle Springs,3023,475382,0.006446668,0.023059524,0.071633548,0.090101408,0.018431944,2005-09,2005-Q3,510604,-0.06898105,2005-03
72576,33409,FL,Miami-Fort Lauderdale,Palm Beach,West Palm Beach,3024,151906,0.002600454,0.017229949,0.110099386,0.15036924,-0.006366168,2006-06,2006-Q2,212705,-0.285837192,2004-12
72600,33434,FL,Miami-Fort Lauderdale,Palm Beach,Boca Raton,3025,134782,-0.002826196,0.018683395,0.087504135,0.104187783,-0.005336964,2006-07,2006-Q3,201840,-0.332233452,2003-10
77623,45365,OH,Sidney,Shelby,Sidney,3026,120009,0.000500213,0.009199849,0.042722344,0.026407881,0.0061465,2018-03,2018-Q1,120009,0,2018-03
64440,16066,PA,Pittsburgh,Butler,Cranberry,3027,301526,0.007979568,0.012355378,0.033111539,0.019331569,0.025096927,2018-03,2018-Q1,301526,0,2018-03
97381,93638,CA,Madera,Madera,Madera,3028,187477,0.009232243,0.02401123,0.075075265,0.101204916,0.004140165,2006-08,2006-Q3,265336,-0.293435493,2005-01
95830,89134,NV,Las Vegas,Clark,Las Vegas,3029,314675,0.005666311,0.025975847,0.122692535,0.105852019,0.020169706,2005-04,2005-Q2,371795,-0.15363305,2004-06
81640,54303,WI,Green Bay,Brown,Green Bay,3030,116253,0.003903248,0.003547936,0.083671244,0.052024965,0.008638109,2018-03,2018-Q1,116253,0,2018-03
85819,62959,IL,Carbondale,Williamson,Marion,3031,107836,-0.002119095,-0.001768076,0.050408626,0.04856763,0.013100167,2018-01,2018-Q1,108190,-0.003272021,2017-12
84393,60142,IL,Chicago,McHenry,Huntley,3032,262267,0.005251114,0.010386368,0.10505448,0.060408459,0.00305608,2007-03,2007-Q1,274503,-0.044575105,2005-03
84434,60189,IL,Chicago,Du Page,Wheaton,3033,363795,0.000797788,0.008021613,0.023892082,0.031384596,-0.000786592,2006-06,2006-Q2,388915,-0.064589949,2005-05
60788,07747,NJ,New York,Monmouth,Matawan,3034,369084,-0.003536774,0.006410658,0.053514341,0.03736674,-0.000338587,2006-07,2006-Q3,402475,-0.082964159,2005-01
64877,17046,PA,Lebanon,Lebanon,Lebanon,3035,134619,0.001070831,0.001756175,0.062351047,0.015446476,-0.00445084,2008-07,2008-Q3,141555,-0.048998622,2006-05
84313,60050,IL,Chicago,McHenry,McHenry,3036,164767,0.011802634,0.025952839,0.072038778,0.06094002,-0.014876768,2006-07,2006-Q3,212041,-0.222947449,2002-04
72574,33407,FL,Miami-Fort Lauderdale,Palm Beach,West Palm Beach,3037,167299,0.008390243,0.037185138,0.166936373,0.170687937,0.004838846,2006-06,2006-Q2,215706,-0.224411931,2005-02
76580,43212,OH,Columbus,Franklin,Grandview Heights,3038,344834,0.004857693,0.007179242,0.004120331,0.096092118,0.050190234,2017-05,2017-Q2,347714,-0.008282669,2017-04
76577,43209,OH,Columbus,Franklin,Bexley,3039,265695,0.005502553,0.018859025,0.118946646,0.098632501,0.043513035,2018-03,2018-Q1,265695,0,2018-03
84632,60631,IL,Chicago,Cook,Chicago,3040,336143,0.002639758,0.014636546,0.047856704,0.058623421,-0.007767799,2006-04,2006-Q2,401619,-0.163030136,2004-06
96652,92110,CA,San Diego,San Diego,San Diego,3041,619554,0.004515467,0.028226891,0.026844803,0.07207259,0.034340261,2018-03,2018-Q1,619554,0,2018-03
66254,20164,VA,Washington,Loudoun,Sterling,3042,378061,0.003954091,0.025289096,0.061006446,0.046469049,0.01507162,2005-10,2005-Q4,436733,-0.134342951,2004-12
84691,60714,IL,Chicago,Cook,Niles,3043,278406,0.007421614,0.02169964,0.030770655,0.060331657,-0.017735333,2006-06,2006-Q2,390043,-0.286217161,2002-11
99192,97321,OR,Albany,Linn,Albany,3044,301250,0.01233622,0.033135794,0.104705956,0.086362208,0.027658671,2018-03,2018-Q1,301250,0,2018-03
89983,73162,OK,Oklahoma City,Oklahoma,Oklahoma City,3045,179654,0.003457425,0.015109052,0.022067985,0.031294425,0.013869337,2018-03,2018-Q1,179654,0,2018-03
74216,37172,TN,Nashville,Robertson,Springfield,3046,167424,0.019119446,0.042665953,0.112015887,0.083411945,0.028309037,2018-03,2018-Q1,167424,0,2018-03
84653,60656,IL,Chicago,Cook,Chicago,3047,284096,0.002689405,0.010176579,0.04250822,0.062666404,-0.009765625,2006-04,2006-Q2,361933,-0.215059141,2004-04
85957,63139,MO,St. Louis,Saint Louis City,Saint Louis,3048,148077,0.007539005,0.023352085,0.069209774,0.040490322,0.005227682,2018-03,2018-Q1,148077,0,2018-03
82293,55443,MN,Minneapolis-St Paul,Hennepin,Brooklyn Park,3049,256429,0.010462065,0.032505758,0.09141016,0.073055607,0.010287091,2006-04,2006-Q2,263315,-0.026151188,2005-11
74655,38117,TN,Memphis,Shelby,Memphis,3050,171975,0.008793027,0.029100244,0.094761568,0.061500507,0.023893147,2018-03,2018-Q1,171975,0,2018-03
97001,92701,CA,Los Angeles-Long Beach-Anaheim,Orange,Santa Ana,3051,468459,0.004901603,0.016967587,0.08363829,0.102509346,0.002621406,2006-09,2006-Q3,549597,-0.14763181,2005-07
84560,60527,IL,Chicago,Du Page,Burr Ridge,3052,350819,-0.009785879,-0.010894235,0.051448661,0.039052321,-0.006785003,2006-09,2006-Q3,418336,-0.16139419,2004-09
67322,22601,VA,Winchester,Frederick,Winchester,3053,211502,0.001847361,0.003577733,0.035546068,0.022914884,-0.005443302,2006-04,2006-Q2,280721,-0.246575782,2004-08
61898,10704,NY,New York,Westchester,Yonkers,3054,446730,0.001715381,0.012504165,0.103257689,0.050398612,-0.000790988,2006-04,2006-Q2,474395,-0.058316382,2005-02
94458,84095,UT,Salt Lake City,Salt Lake,South Jordan,3055,464220,0.002541881,0.001907903,0.071431044,0.071848647,0.011288841,2018-03,2018-Q1,464220,0,2018-03
59030,03079,NH,Boston,Rockingham,Salem,3056,333682,0.005129843,0.015051683,0.098357148,0.073785953,0.02050758,2018-03,2018-Q1,333682,0,2018-03
399565,29707,SC,Charlotte,York,Fort Mill,3057,293563,0.000859156,0.003826374,0.045590053,0.053058848,0.021233444,2018-03,2018-Q1,293563,0,2018-03
67058,21811,MD,Salisbury,Worcester,Berlin,3058,242385,0.001715089,0.014108019,0.057147966,0.026167593,-0.007983749,2005-11,2005-Q4,309372,-0.216525736,2004-03
96020,90039,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,3059,910011,0.006218577,0.013790729,0.06491204,0.083538571,0.04184107,2018-03,2018-Q1,910011,0,2018-03
74407,37659,TN,Johnson City,Washington,Jonesborough,3060,153377,0.002903232,0.00921192,0.029776692,0.030271677,0.0177168,2017-08,2017-Q3,153385,-5.21563E-05,2017-08
79025,48162,MI,Monroe,Monroe,Frenchtown,3061,130716,-0.002297412,-0.000603999,0.032356913,0.090702988,0.011181555,2005-06,2005-Q2,147221,-0.112110365,2002-05
96172,90604,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,South Whittier,3062,558601,0.006758571,0.025477169,0.085332302,0.084383071,0.021338315,2018-03,2018-Q1,558601,0,2018-03
82271,55421,MN,Minneapolis-St Paul,Anoka,Columbia Heights,3063,197596,0.011347177,0.028321034,0.092263895,0.084532153,0.014392747,2006-03,2006-Q1,202066,-0.022121485,2005-09
94807,85212,AZ,Phoenix,Maricopa,Mesa,3064,301526,-0.000689349,0.009224487,0.072290699,0.061700603,0.016806828,2006-05,2006-Q2,339919,-0.112947496,2005-07
71589,31601,GA,Valdosta,Lowndes,Valdosta,3065,45943,0.0036482,0.022887677,0.058472526,-0.034463643,-0.043221561,2004-07,2004-Q3,92367,-0.502603744,
58257,01089,MA,Springfield,Hampden,West Springfield,3066,212049,0.00444316,0.01683626,0.040920314,0.027839336,0.00331405,2007-04,2007-Q2,216491,-0.020518174,2006-12
72475,33173,FL,Miami-Fort Lauderdale,Miami-Dade,Kendall,3067,335424,0.00183986,0.012432653,0.054112915,0.107018367,0.013889208,2006-11,2006-Q4,363682,-0.077699749,2006-01
93116,79904,TX,El Paso,El Paso,El Paso,3068,94791,0.002199127,0.006658596,0.107009389,0.017387783,0.004798755,2018-03,2018-Q1,94791,0,2018-03
399735,97471,OR,Roseburg,Douglas,Roseburg,3069,219777,0.005614276,0.005922658,0.072742271,0.063209868,0.005905431,2006-11,2006-Q4,225713,-0.026298884,2006-08
81240,53140,WI,Chicago,Kenosha,Kenosha,3070,131832,-0.008118214,0.021248906,0.08410016,0.059151009,-0.00594792,2006-02,2006-Q1,150440,-0.123690508,2003-02
84549,60515,IL,Chicago,Du Page,Downers Grove,3071,346038,-0.00372841,-0.002884402,0.024903,0.062388519,0.004771184,2006-09,2006-Q3,349923,-0.011102443,2006-05
93802,81504,CO,Grand Junction,Mesa,Grand Junction,3072,207208,0.010066149,0.030454934,0.11439297,0.060465957,-0.004590265,2008-04,2008-Q2,217155,-0.045805991,2007-08
62070,11358,NY,New York,Queens,New York,3073,871566,0.001949717,0.011214758,0.086511695,0.085271994,0.033856436,2018-03,2018-Q1,871566,0,2018-03
98121,95340,CA,Merced,Merced,Merced,3074,246423,0.01187113,0.038966022,0.099376305,0.097867652,0.030699633,2005-12,2005-Q4,366306,-0.327275557,2004-07
93220,80033,CO,Denver,Jefferson,Wheat Ridge,3075,418944,0.00819175,0.030224786,0.118132176,0.134725101,0.070370427,2018-03,2018-Q1,418944,0,2018-03
753844,29486,SC,Charleston,Dorchester,Summerville,3076,186124,0.004213809,0.02012025,0.074513472,0.060930239,0.015040483,2018-03,2018-Q1,186124,0,2018-03
95983,90002,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,3077,361765,0.006597216,0.029212198,0.148358241,0.126015786,0.002785133,2007-01,2007-Q1,385679,-0.062004932,2006-05
422745,84129,UT,Salt Lake City,Salt Lake,Taylorsville,3078,284486,0.007889917,0.026154706,0.118108751,0.092510186,0.027209354,2018-03,2018-Q1,284486,0,2018-03
77530,45239,OH,Cincinnati,Hamilton,White Oak,3079,103780,0.003228738,0.010555426,0.060895699,0.041913975,-0.005370743,2006-09,2006-Q3,119934,-0.134690747,2001-11
62271,11801,NY,New York,Nassau,Hicksville,3080,464058,0.007483538,0.025615071,0.088359527,0.067548764,0.012448179,2018-03,2018-Q1,464058,0,2018-03
82276,55426,MN,Minneapolis-St Paul,Hennepin,Saint Louis Park,3081,273151,0.009998262,0.035867467,0.123393982,0.070987153,0.023982012,2018-03,2018-Q1,273151,0,2018-03
90421,74464,OK,Tahlequah,Cherokee,Tahlequah,3082,91382,-0.008474117,-0.014876781,0.017662257,0.038311625,0.012666803,2018-01,2018-Q1,92879,-0.016117745,2017-11
399548,17202,PA,Chambersburg,Franklin,Hamilton,3083,179946,-0.001398462,-0.005141644,0.019980615,0.020319019,-0.007278339,2006-08,2006-Q3,206024,-0.126577486,2005-08
72242,32817,FL,Orlando,Orange,Orlando,3084,232198,0.010140647,0.034220431,0.088981123,0.119530306,0.013234549,2006-07,2006-Q3,269955,-0.139864051,2005-10
62328,12010,NY,Amsterdam,Montgomery, Amsterdam,3085,126765,0.005752142,0.042081121,0.049135962,0.032666695,0.003048158,2018-03,2018-Q1,126765,0,2018-03
61644,10030,NY,New York,New York,New York,3086,792890,0.003670933,0.009048334,0.016637732,0.08785361,0.028903209,2018-03,2018-Q1,792890,0,2018-03
62007,11104,NY,New York,Queens,New York,3087,608614,0.004636806,-0.012190708,0.018190153,0.077581819,0.042395818,2017-10,2017-Q4,637312,-0.04502975,2017-04
94320,83814,ID,Coeur d'Alene,Kootenai,Coeur d'Alene,3088,316208,0.014488662,0.050524917,0.176281527,0.106662309,0.020380899,2018-03,2018-Q1,316208,0,2018-03
92219,78040,TX,Laredo,Webb,Laredo,3089,66451,-0.002641572,-0.005894233,0.018999571,0.004951493,-0.011632006,2006-11,2006-Q4,75956,-0.125138238,2005-12
62259,11787,NY,New York,Suffolk,Smithtown,3090,480958,0.004628798,0.014219289,0.087232604,0.039169817,0.003738421,2005-12,2005-Q4,537068,-0.104474666,2004-07
75175,39157,MS,Jackson,Madison,Ridgeland,3091,181185,0.002134968,0.007484472,0.014757771,0.008486259,-0.001920664,2008-01,2008-Q1,185389,-0.022676642,2006-11
60656,07410,NJ,New York,Bergen,Fair Lawn,3092,405514,0.003345193,0.013184688,0.064911396,0.03653577,-0.001425698,2006-02,2006-Q1,445505,-0.089765547,2004-12
77025,44125,OH,Cleveland,Cuyahoga,Garfield Heights,3093,64151,-0.000654277,-0.002037896,0.016414482,0.04177812,-0.039379014,2006-10,2006-Q4,111144,-0.422811848,
82075,55060,MN,Owatonna,Steele,Owatonna,3094,165426,0.001555982,0.011748876,0.060062927,0.047700921,0.011486929,2018-03,2018-Q1,165426,0,2018-03
98540,95993,CA,Yuba City,Sutter,Yuba City,3095,312297,0.011426018,0.02155993,0.107063223,0.098174428,0.018651926,2005-09,2005-Q3,355785,-0.122231123,2004-12
64550,16335,PA,Meadville,Crawford,Meadville,3096,100724,-0.011821954,0.022952551,0.122272981,0.03211938,0.008453668,2018-01,2018-Q1,102146,-0.01392125,2018-01
97966,95070,CA,San Jose,Santa Clara,Saratoga,3097,3040413,0.01812178,0.059470748,0.18817605,0.109628204,0.071052401,2018-03,2018-Q1,3040413,0,2018-03
82278,55428,MN,Minneapolis-St Paul,Hennepin,New Hope,3098,213074,0.009767171,0.032695514,0.106039056,0.084891135,0.012801199,2018-03,2018-Q1,213074,0,2018-03
78593,47421,IN,Bedford,Lawrence,Bedford,3099,83301,0.002129349,0.014752101,0.062946611,0.031156856,0.003738349,1996-01,1996-Q1,90559,-0.080146645,
66629,20782,MD,Washington,Prince Georges,Chillum,3100,304170,0.011751714,0.043454098,0.085174244,0.118305246,-0.007338336,2006-11,2006-Q4,374960,-0.188793471,2005-06
74165,37086,TN,Nashville,Rutherford,La Vergne,3101,186201,0.008050283,0.028660925,0.127800558,0.118083656,0.037912265,2018-03,2018-Q1,186201,0,2018-03
75212,39208,MS,Jackson,Rankin,Pearl,3102,126627,0.00093274,3.94876E-05,-0.010973819,0.015513396,0.00778101,2017-01,2017-Q1,128471,-0.014353434,2016-09
78973,48101,MI,Detroit,Wayne,Allen Park,3103,126330,0.00582011,0.023528268,0.111932613,0.100300318,0.024451972,2005-06,2005-Q2,150700,-0.161712011,2000-06
87502,67207,KS,Wichita,Sedgwick,Wichita,3104,146691,0.003894006,0.01974265,0.076141499,0.029569037,0.005647675,2018-03,2018-Q1,146691,0,2018-03
96484,91739,CA,Riverside,San Bernardino,Rancho Cucamonga,3105,653895,0.005296333,0.017374379,0.076157796,0.075928155,0.018660365,2006-06,2006-Q2,724015,-0.096848822,2005-06
79517,49024,MI,Kalamazoo,Kalamazoo,Portage,3106,173391,0.009548707,0.028483472,0.099087849,0.070121883,0.019386776,2018-03,2018-Q1,173391,0,2018-03
70480,29440,SC,Georgetown,Georgetown,Georgetown,3107,119297,0.004521724,0.005232735,0.009204037,0.04470116,-0.006243033,2006-09,2006-Q3,141170,-0.154940851,2005-09
69566,27870,NC,Roanoke Rapids,Halifax,Roanoke Rapids,3108,86195,-0.002384232,-0.004722646,0.03104067,0.029279953,-0.002558893,2007-04,2007-Q2,94363,-0.086559351,2006-05
72833,33809,FL,Lakeland,Polk,Lakeland,3109,180308,0.01321675,0.033923574,0.111681073,0.092219444,0.010344352,2006-08,2006-Q3,205406,-0.122187278,2005-10
77670,45431,OH,Dayton,Greene,Beavercreek,3110,137874,0.007180896,0.021122484,0.101819664,0.04025969,0.006993123,2003-12,2003-Q4,151946,-0.092611849,2003-03
81720,54481,WI,Stevens Point,Portage,Stevens Point,3111,139847,-0.002183328,-0.001349653,0.043081651,0.041786243,0.012421502,2018-01,2018-Q1,140338,-0.003498696,2017-12
72402,33073,FL,Miami-Fort Lauderdale,Broward,Coconut Creek,3112,338328,0.008880274,0.026119448,0.067593963,0.086734119,0.020352298,2006-05,2006-Q2,405726,-0.166117035,2005-03
93354,80302,CO,Boulder,Boulder,Boulder,3113,807682,0.002552053,0.006252936,0.038229071,0.090583952,0.041438492,2018-03,2018-Q1,807682,0,2018-03
94423,84058,UT,Provo,Utah,Orem,3114,278266,0.008528051,0.031853038,0.080543949,0.085166033,0.017971001,2018-03,2018-Q1,278266,0,2018-03
